text,label,lang,volumeValue,volumeDelta,favoriteNumber,favoriteName
tænd lyden med det samme,unmute,da,,,,
mere lydstyrke,volumeUp,da,,,,
read my favorites real quick,listFavorites,en,,,,
jeg vil gerne have at du spille noget,playDefault,da,,,,
add me to the basement,joinSpeaker,en,,,,
med det samme afslut afspilningen,stop,da,,,,
could you kindly disconnect,leaveSpeaker,en,,,,
can you disconnect,leaveSpeaker,en,,,,
please silence it,mute,en,,,,
kunne du afspille favorit nummer 3,playFavoriteByNumber,da,,,3,
right now trivia question,unknown,en,,,,
sæt noget på nu,playDefault,da,,,,
stop the audio right away,stop,en,,,,
kan du venligst spille P6,playNamed,da,,,,
could you change the volume to 5,setVolume,en,5,,,
jeg vil bede dig om at hæve lydstyrken,volumeUp,da,,,,
kunne du venligst stoppe musikken,stop,da,,,,
would you mind to play number four,playFavoriteByNumber,en,,,4,
sæt klassisk musik på,playNamed,da,,,,klassisk musik
quickly keep playing,resume,en,,,,
sluk lydløs hurtigt,unmute,da,,,,
kan du indstille lydstyrken til femten,setVolume,da,15,,,
må jeg bede dig om at tilslutte haven,joinSpeaker,da,,,,
vil du venligst stoppe,stop,da,,,,
right away play something,playDefault,en,,,,
real quick how do you spell necessary,unknown,en,,,,
let it resume,resume,en,,,,
ville du forbinde med køkkenet,joinSpeaker,da,,,,
oversæt dette til tysk,unknown,da,,,,
i would like you to turn it up,volumeUp,en,,,,
show favorites right now,listFavorites,en,,,,
right away back to playing,resume,en,,,,
kan du venligst gruppere med entréen,joinSpeaker,da,,,,
right away i want you to pause,pause,en,,,,
play the Genstart,playNamed,en,,,,Genstart
would you mind to set volume to fifty,setVolume,en,50,,,
venligst del fra gruppen,leaveSpeaker,da,,,,
just indeed,confirm,en,,,,
continue playing right now,resume,en,,,,
just i want it to stop,stop,en,,,,
nu musik tak,playDefault,da,,,,
forget about it real quick,cancel,en,,,,
jeg vil bede dig om at forbinde med spisestuen,joinSpeaker,da,,,,
bare korrekt,confirm,da,,,,
bare musik tak,playDefault,da,,,,
bare skru op med femogtyve,volumeUp,da,,25,,
vær så venlig at sætte på lydløs,mute,da,,,,
lift mute right away,unmute,en,,,,
bare sænk lydstyrken med 10,volumeDown,da,,10,,
would you separate this speaker,leaveSpeaker,en,,,,
vær venlig at afspille favorit nummer ni,playFavoriteByNumber,da,,,9,
unsync this,leaveSpeaker,en,,,,
quickly turn it up by twenty,volumeUp,en,,20,,
venligst stille,mute,da,,,,
who won last night right now,unknown,en,,,,
må jeg bede dig om at afspille favorit nummer 9,playFavoriteByNumber,da,,,9,
i want you to carry on right now,resume,en,,,,
list mine stationer,listFavorites,da,,,,
would you play favorite 2,playFavoriteByNumber,en,,,2,
jeg vil bede dig om at forbinde med haven,joinSpeaker,da,,,,
could you kindly play P6,playNamed,en,,,,P6
lige glem den ting,cancel,da,,,,
vil du tænde for lyden,unmute,da,,,,
tone it down right away,volumeDown,en,,,,
vær venlig at tilslutte køkkenet,joinSpeaker,da,,,,
increase volume by 15 real quick,volumeUp,en,,15,,
nu nej tak,cancel,da,,,,
turn on the sound right away,unmute,en,,,,
i need you to join the office,joinSpeaker,en,,,,
ville du venligst gruppere med terrassen,joinSpeaker,da,,,,
fortryd det,cancel,da,,,,
kindly tell me my favorites,listFavorites,en,,,,
go alone,leaveSpeaker,en,,,,
pause playback now,pause,en,,,,
vær venlig at starte musikken,playDefault,da,,,,
venligst ja det er fint,confirm,da,,,,
right away what should i eat for dinner,unknown,en,,,,
hvilke favoritter har jeg,listFavorites,da,,,,
quickly i need you to stop,stop,en,,,,
right away lift mute,unmute,en,,,,
hurtigt hvad er mine favoritter,listFavorites,da,,,,
please stop playing,stop,en,,,,
stop pausen nu,resume,da,,,,
play preset eight,playFavoriteByNumber,en,,,8,
vil du venligst spille favorit 5,playFavoriteByNumber,da,,,5,
bare ja gør det,confirm,da,,,,
spil mine sange,playDefault,da,,,,
hvad betyder bonjour,unknown,da,,,,
could you please carry on,resume,en,,,,
would you mind to ungroup,leaveSpeaker,en,,,,
vær så venlig at vise mine favoritter,listFavorites,da,,,,
i would like you to turn it down,volumeDown,en,,,,
nu vælg et tilfældigt tal,unknown,da,,,,
i want you to put on a song,playDefault,en,,,,
quieter by twenty,volumeDown,en,,20,,
kindly play favorite three,playFavoriteByNumber,en,,,3,
be silent real quick,mute,en,,,,
sæt det på pause hurtigt,pause,da,,,,
nu vær så venlig at frakoble,leaveSpeaker,da,,,,
bare fint,confirm,da,,,,
vær venlig at holde op,stop,da,,,,
sæt en timer til ti minutter med det samme,unknown,da,,,,
fortsæt sangen nu,resume,da,,,,
vær venlig at pause,pause,da,,,,
kunne du venligst starte musikken,playDefault,da,,,,
freeze playback,pause,en,,,,
venligst skønt,confirm,da,,,,
ville du spille favorit otte,playFavoriteByNumber,da,,,8,
turn it off right now,stop,en,,,,
quickly exit silent mode,unmute,en,,,,
vil du gruppere med entréen,joinSpeaker,da,,,,
now stop right there,stop,en,,,,
wait,pause,en,,,,
jeg vil bede dig om at frakoble,leaveSpeaker,da,,,,
med det samme vis vej til lufthavnen,unknown,da,,,,
real quick right,confirm,en,,,,
let's hear the Volbeat,playNamed,en,,,,Volbeat
go quiet right now,mute,en,,,,
med det samme bestemt,confirm,da,,,,
real quick of course yes,confirm,en,,,,
quickly i'd like you to stop,stop,en,,,,
connect with the living room,joinSpeaker,en,,,,
sluk for musikken nu,stop,da,,,,
vil du indstille lydstyrken til 95,setVolume,da,95,,,
preset nine,playFavoriteByNumber,en,,,9,
læs mine favoritter op,listFavorites,da,,,,
ville du pause afspilningen,pause,da,,,,
hurtigt skru op med fem,volumeUp,da,,5,,
can you join the patio,joinSpeaker,en,,,,
show me a map of paris real quick,unknown,en,,,,
jeg vil gerne have at du spille musik,playDefault,da,,,,
venligst højere med tyve,volumeUp,da,,20,,
sluk musikken,stop,da,,,,
vil du afspille musik,playDefault,da,,,,
venligst vær så venlig at ophæve pausen,resume,da,,,,
kan du venligst afspille favorit nummer 1,playFavoriteByNumber,da,,,1,
could you set volume to twenty,setVolume,en,20,,,
now tell me a joke,unknown,en,,,,
venligst lyd på,unmute,da,,,,
shut it down,stop,en,,,,
navigate home now,unknown,en,,,,
hurtigt spil videre,resume,da,,,,
læs listen op,listFavorites,da,,,,
would you lower the volume,volumeDown,en,,,,
real quick i love you,unknown,en,,,,
tavs hurtigt,mute,da,,,,
kunne du venligst ophæve dæmpningen,unmute,da,,,,
jeg vil gerne have at du pause musikken,pause,da,,,,
just turn off the speaker,stop,en,,,,
start igen med det samme,resume,da,,,,
lige godt,confirm,da,,,,
jeg vil bede dig om at sætte Adele på,playNamed,da,,,,
kan du venligst ændre lydstyrken til 1,setVolume,da,1,,,
quickly i'd like you to carry on,resume,en,,,,
kindly set volume to twenty,setVolume,en,20,,,
would you mind to play Classic FM,playNamed,en,,,,Classic FM
quieter by 15,volumeDown,en,,15,,
go ahead and pause it real quick,pause,en,,,,
disconnect from the group right away,leaveSpeaker,en,,,,
fjern lyden,mute,da,,,,
go for it,confirm,en,,,,
bare sluk for lyden,mute,da,,,,
can you play favorite seven,playFavoriteByNumber,en,,,7,
i'd like you to resume,resume,en,,,,
confirmed real quick,confirm,en,,,,
please put on pop,playNamed,en,,,,pop
can you please stop,stop,en,,,,
kan du venligst stoppe,stop,da,,,,
vær så venlig at læse mine favoritter op,listFavorites,da,,,,
quickly incorrect,cancel,en,,,,
nu vis hele listen,listFavorites,da,,,,
sæt favorit syv på,playFavoriteByNumber,da,,,7,
just read out my favorites,listFavorites,en,,,,
vær venlig at sætte lydstyrken til 70,setVolume,da,70,,,
i'd like you to pause now,pause,en,,,,
stop now,stop,en,,,,
ville du indstille lydstyrken til 85,setVolume,da,85,,,
må jeg bede dig om at holde op,stop,da,,,,
skru op med 25 nu,volumeUp,da,,25,,
kick off some music,playDefault,en,,,,
i want to hear the The Daily,playNamed,en,,,,The Daily
genoptag med det samme,resume,da,,,,
pair with the bedroom,joinSpeaker,en,,,,
hele favoritlisten nu,listFavorites,da,,,,
favourite two,playFavoriteByNumber,en,,,2,
lige vær så venlig at ophæve dæmpningen,unmute,da,,,,
right now disconnect from the others,leaveSpeaker,en,,,,
right now on second thought no,cancel,en,,,,
would you mind to tell me my favorites,listFavorites,en,,,,
i would like you to keep playing,resume,en,,,,
decrease volume by 30,volumeDown,en,,30,,
nu hvad er gemt som favoritter,listFavorites,da,,,,
right now turn it up by 20,volumeUp,en,,20,,
vil du venligst afspille musik,playDefault,da,,,,
what's on my calendar,unknown,en,,,,
ville du afspille Radio 24syv,playNamed,da,,,,
volume down 10 right now,volumeDown,en,,10,,
kunne du venligst spille Volbeat,playNamed,da,,,,
må jeg bede dig om at fortsætte,resume,da,,,,
would you please group with the patio,joinSpeaker,en,,,,
vil du holde op,stop,da,,,,
can you please join the bedroom,joinSpeaker,en,,,,
midlertidig stop,pause,da,,,,
kunne du skrue ned,volumeDown,da,,,,
go ahead and put on some music,playDefault,en,,,,
could you kindly group with the hallway,joinSpeaker,en,,,,
hvor er min telefon,unknown,da,,,,
level 70,setVolume,en,70,,,
jeg vil gerne have at du sætte på lydløs,mute,da,,,,
fire up Volbeat,playNamed,en,,,,Volbeat
could you set volume to 45,setVolume,en,45,,,
ville du forbinde med stuen,joinSpeaker,da,,,,
real quick cut the audio,mute,en,,,,
connect with the office,joinSpeaker,en,,,,
jeg vil bede dig om at forbinde med terrassen,joinSpeaker,da,,,,
kunne du venligst indstille lydstyrken til halvtreds,setVolume,da,50,,,
pair with the patio,joinSpeaker,en,,,,
right now hold playback,pause,en,,,,
ville du stoppe musikken,stop,da,,,,
skru ned med ti nu,volumeDown,da,,10,,
lyder rigtigt,confirm,da,,,,
forget that now,cancel,en,,,,
glem det,cancel,da,,,,
skru ned med 30 hurtigt,volumeDown,da,,30,,
jeg vil gerne have at du afspille favorit nummer 2,playFavoriteByNumber,da,,,2,
can you group with the basement,joinSpeaker,en,,,,
could you please put on hip hop,playNamed,en,,,,hip hop
can you please kill the sound,mute,en,,,,
vis favoritterne nu,listFavorites,da,,,,
go ahead and freeze the music now,pause,en,,,,
vær så venlig at indstille lydstyrken til femogtyve,setVolume,da,25,,,
right away back to music,resume,en,,,,
just make it stop,stop,en,,,,
tilslut kælderen,joinSpeaker,da,,,,
jeg vil bede dig om at spille rock,playNamed,da,,,,
vær venlig at sætte lydstyrken til fem,setVolume,da,5,,,
volume up 5,volumeUp,en,,5,,
med det samme vær stille,mute,da,,,,
lige sænk lydstyrken med femten,volumeDown,da,,15,,
can you play number six,playFavoriteByNumber,en,,,6,
sænk lydstyrken med 25 hurtigt,volumeDown,da,,25,,
would you mind to silence it,mute,en,,,,
ville du genoptage,resume,da,,,,
i want you to mute right now,mute,en,,,,
volume 75,setVolume,en,75,,,
venligst lyder fint,confirm,da,,,,
i want you to play something,playDefault,en,,,,
right away pick it back up,resume,en,,,,
just play the last thing,playDefault,en,,,,
hvad har jeg gemt som favoritter,listFavorites,da,,,,
just wait a second,pause,en,,,,
more volume now,volumeUp,en,,,,
would you mind to put the volume at 20,setVolume,en,20,,,
turn it down by 25,volumeDown,en,,25,,
lige nemlig,confirm,da,,,,
i'd like you to group with the basement,joinSpeaker,en,,,,
negativ,cancel,da,,,,
hvad står der på min favoritliste,listFavorites,da,,,,
med det samme vis mine presets,listFavorites,da,,,,
hvem er du nu,unknown,da,,,,
stop gruppering,leaveSpeaker,da,,,,
just end it,stop,en,,,,
skru op 5 nu,volumeUp,da,,5,,
i need you to tell me my favorites,listFavorites,en,,,,
få det til at stoppe med det samme,stop,da,,,,
play alone real quick,leaveSpeaker,en,,,,
just give it a rest,pause,en,,,,
kan du gøre det højere,volumeUp,da,,,,
kindly restore the sound,unmute,en,,,,
would you mind to join the bedroom,joinSpeaker,en,,,,
må jeg bede dig om at gruppere med stuen,joinSpeaker,da,,,,
ja det er fint,confirm,da,,,,
show my presets now,listFavorites,en,,,,
now go ahead and pause the music,pause,en,,,,
leave the others now,leaveSpeaker,en,,,,
please play something,playDefault,en,,,,
cancel that real quick,cancel,en,,,,
increase the volume,volumeUp,en,,,,
go ahead and restore the sound,unmute,en,,,,
real quick go ahead and stop,stop,en,,,,
med det samme vær så venlig at fortsætte musikken,resume,da,,,,
right now turn it down by 30,volumeDown,en,,30,,
med det samme pause,pause,da,,,,
med det samme tag tråden op igen,resume,da,,,,
pause det,pause,da,,,,
venligst fjern mig fra gruppen,leaveSpeaker,da,,,,
i need you to join the kitchen,joinSpeaker,en,,,,
sænk lydstyrken med tredive nu,volumeDown,da,,30,,
ville du venligst spille favorit otte,playFavoriteByNumber,da,,,8,
sæt afspilningen på pause med det samme,pause,da,,,,
could you turn it up,volumeUp,en,,,,
venligst send en besked til peter,unknown,da,,,,
now what stations are saved,listFavorites,en,,,,
right away volume down fifteen,volumeDown,en,,15,,
med det samme korrekt,confirm,da,,,,
send en besked til peter,unknown,da,,,,
now start something,playDefault,en,,,,
just read my favorites,listFavorites,en,,,,
læs hele listen op,listFavorites,da,,,,
sænk lydstyrken med 20,volumeDown,da,,20,,
real quick mute the audio,mute,en,,,,
stop lydløs,unmute,da,,,,
hurtigt sænk lydstyrken med fem,volumeDown,da,,5,,
spil favorit 3 tak,playFavoriteByNumber,da,,,3,
bare afbryd,cancel,da,,,,
i'd like you to unpause,resume,en,,,,
could you stop the music,stop,en,,,,
lavere med 5,volumeDown,da,,5,,
definitely right away,confirm,en,,,,
nul lyd,mute,da,,,,
quickly unpair,leaveSpeaker,en,,,,
go ahead and unmute,unmute,en,,,,
please turn it down,volumeDown,en,,,,
nu hvad har jeg på listen,listFavorites,da,,,,
yup now,confirm,en,,,,
would you put the volume at 65,setVolume,en,65,,,
nu afspil noget,playDefault,da,,,,
ville du venligst tilslutte entréen,joinSpeaker,da,,,,
spil favorit otte,playFavoriteByNumber,da,,,8,
volume up now,volumeUp,en,,,,
end the music,stop,en,,,,
kindly join the office,joinSpeaker,en,,,,
resume right now,resume,en,,,,
ville du venligst gøre det lavere,volumeDown,da,,,,
lige afbryd fra gruppen,leaveSpeaker,da,,,,
ville du venligst forbinde med kontoret,joinSpeaker,da,,,,
right now turn off the audio,stop,en,,,,
just volume down ten,volumeDown,en,,10,,
jeg vil gerne have at du sætte lydstyrken til 5,setVolume,da,5,,,
i would like you to change the volume to 60,setVolume,en,60,,,
could you put on a song,playDefault,en,,,,
could you please set volume to 45,setVolume,en,45,,,
med det samme selvfølgelig,confirm,da,,,,
put on music,playDefault,en,,,,
det er forkert hurtigt,cancel,da,,,,
now wait a moment,pause,en,,,,
favorit 2,playFavoriteByNumber,da,,,2,
kan du venligst ændre lydstyrken til 80,setVolume,da,80,,,
vil du ændre lydstyrken til femten,setVolume,da,15,,,
go ahead and join the kitchen,joinSpeaker,en,,,,
lavere med det samme,volumeDown,da,,,,
vil du hæve lydstyrken,volumeUp,da,,,,
med det samme jeg vil høre noget igen,unmute,da,,,,
louder by ten right away,volumeUp,en,,10,,
forlad de andre nu,leaveSpeaker,da,,,,
lige start afspilningen,playDefault,da,,,,
frakobl højttaleren,leaveSpeaker,da,,,,
link with the kitchen,joinSpeaker,en,,,,
go ahead and group with the garden,joinSpeaker,en,,,,
nix,cancel,da,,,,
vær venlig at ændre lydstyrken til 75,setVolume,da,75,,,
go ahead and end the music now,stop,en,,,,
kan du venligst sænke lydstyrken,volumeDown,da,,,,
bare vis mig favoritlisten,listFavorites,da,,,,
med det samme hvilke favoritter har jeg,listFavorites,da,,,,
kan du afspille favorit nummer otte,playFavoriteByNumber,da,,,8,
can you join the office,joinSpeaker,en,,,,
vær så venlig at tilslutte kontoret,joinSpeaker,da,,,,
vil du venligst ophæve dæmpningen,unmute,da,,,,
let's hear Genstart,playNamed,en,,,,Genstart
turn it down by ten,volumeDown,en,,10,,
can you keep playing,resume,en,,,,
