text,label,lang,volumeValue,volumeDelta,favoriteNumber,favoriteName
læs listen op,listFavorites,da,,,,
would you lower the volume,volumeDown,en,,,,
turn off the heating,unknown,en,,,,
cancel that now,cancel,en,,,,
bare ophæv mute,unmute,da,,,,
jeg vil gerne have at du pause musikken,pause,da,,,,
right now mute the speaker,mute,en,,,,
just turn off the speaker,stop,en,,,,
start igen med det samme,resume,da,,,,
frakobl gruppen,leaveSpeaker,da,,,,
jeg vil bede dig om at sætte Adele på,playNamed,da,,,,
kan du venligst ændre lydstyrken til 1,setVolume,da,1,,,
quickly i'd like you to carry on,resume,en,,,,
kindly set volume to twenty,setVolume,en,20,,,
would you mind to play Classic FM,playNamed,en,,,,Classic FM
quieter by 15,volumeDown,en,,15,,
go ahead and pause it real quick,pause,en,,,,
real quick go ahead and disconnect,leaveSpeaker,en,,,,
i need you to disconnect right away,leaveSpeaker,en,,,,
venligst jeps,confirm,da,,,,
hurtigt vær så venlig at mute,mute,da,,,,
can you play favorite seven,playFavoriteByNumber,en,,,7,
i'd like you to resume,resume,en,,,,
lige hvad er stillingen i kampen,unknown,da,,,,
please put on pop,playNamed,en,,,,pop
can you please stop,stop,en,,,,
kan du venligst stoppe,stop,da,,,,
vær så venlig at læse mine favoritter op,listFavorites,da,,,,
could you kindly restore the sound,unmute,en,,,,
nu vis hele listen,listFavorites,da,,,,
sæt favorit syv på,playFavoriteByNumber,da,,,7,
just read out my favorites,listFavorites,en,,,,
vær venlig at sætte lydstyrken til 70,setVolume,da,70,,,
i'd like you to pause now,pause,en,,,,
stop now,stop,en,,,,
ville du indstille lydstyrken til 85,setVolume,da,85,,,
må jeg bede dig om at holde op,stop,da,,,,
skru op med 25 nu,volumeUp,da,,25,,
kick off some music,playDefault,en,,,,
i want to hear the The Daily,playNamed,en,,,,The Daily
genoptag med det samme,resume,da,,,,
join the group with the kitchen,joinSpeaker,en,,,,
hele favoritlisten nu,listFavorites,da,,,,
favourite two,playFavoriteByNumber,en,,,2,
indeed right away,confirm,en,,,,
fjern fra gruppen,leaveSpeaker,da,,,,
stop den handling,cancel,da,,,,
would you mind to tell me my favorites,listFavorites,en,,,,
i would like you to keep playing,resume,en,,,,
decrease volume by 30,volumeDown,en,,30,,
nu hvad er gemt som favoritter,listFavorites,da,,,,
right now turn it up by 20,volumeUp,en,,20,,
vil du venligst afspille musik,playDefault,da,,,,
where's the nearest grocery right away,unknown,en,,,,
ville du afspille Radio 24syv,playNamed,da,,,,
volume down 10 right now,volumeDown,en,,10,,
kunne du venligst spille Volbeat,playNamed,da,,,,
må jeg bede dig om at fortsætte,resume,da,,,,
forbind til haven,joinSpeaker,da,,,,
vil du holde op,stop,da,,,,
link with the garden,joinSpeaker,en,,,,
midlertidig stop,pause,da,,,,
kunne du skrue ned,volumeDown,da,,,,
go ahead and put on some music,playDefault,en,,,,
venligst er der breaking news,unknown,da,,,,
med det samme tak,unknown,da,,,,
level 70,setVolume,en,70,,,
med det samme jeg har skiftet mening,cancel,da,,,,
fire up Volbeat,playNamed,en,,,,Volbeat
could you set volume to 45,setVolume,en,45,,,
vil du tilslutte ovenpå,joinSpeaker,da,,,,
group with the garden,joinSpeaker,en,,,,
real quick i'd like you to silence it,mute,en,,,,
vil du venligst forbinde med spisestuen,joinSpeaker,da,,,,
now cancel,cancel,en,,,,
kunne du venligst indstille lydstyrken til halvtreds,setVolume,da,50,,,
vil du venligst spille med badeværelset,joinSpeaker,da,,,,
right now hold playback,pause,en,,,,
ville du stoppe musikken,stop,da,,,,
skru ned med ti nu,volumeDown,da,,10,,
absolutely,confirm,en,,,,
not anymore right now,cancel,en,,,,
venligst drop det,cancel,da,,,,
skru ned med 30 hurtigt,volumeDown,da,,30,,
jeg vil gerne have at du afspille favorit nummer 2,playFavoriteByNumber,da,,,2,
ville du forbinde med soveværelset,joinSpeaker,da,,,,
could you please put on hip hop,playNamed,en,,,,hip hop
can you please kill the sound,mute,en,,,,
vis favoritterne nu,listFavorites,da,,,,
go ahead and freeze the music now,pause,en,,,,
vær så venlig at indstille lydstyrken til femogtyve,setVolume,da,25,,,
right away back to music,resume,en,,,,
just make it stop,stop,en,,,,
separate right now,leaveSpeaker,en,,,,
jeg vil bede dig om at spille rock,playNamed,da,,,,
vær venlig at sætte lydstyrken til fem,setVolume,da,5,,,
volume up 5,volumeUp,en,,5,,
med det samme lyd fra,mute,da,,,,
lige sænk lydstyrken med femten,volumeDown,da,,15,,
can you play number six,playFavoriteByNumber,en,,,6,
sænk lydstyrken med 25 hurtigt,volumeDown,da,,25,,
would you mind to silence it,mute,en,,,,
ville du genoptage,resume,da,,,,
lyd fra,mute,da,,,,
volume 75,setVolume,en,75,,,
real quick yeah sure,confirm,en,,,,
i want you to play something,playDefault,en,,,,
right away pick it back up,resume,en,,,,
just play the last thing,playDefault,en,,,,
hvad har jeg gemt som favoritter,listFavorites,da,,,,
just wait a second,pause,en,,,,
more volume now,volumeUp,en,,,,
would you mind to put the volume at 20,setVolume,en,20,,,
turn it down by 25,volumeDown,en,,25,,
actually never mind,cancel,en,,,,
sync to the living room,joinSpeaker,en,,,,
just what's twelve times eight,unknown,en,,,,
hvad står der på min favoritliste,listFavorites,da,,,,
med det samme vis mine presets,listFavorites,da,,,,
forlad gruppen hurtigt,leaveSpeaker,da,,,,
med det samme frakobl fra gruppen,leaveSpeaker,da,,,,
just end it,stop,en,,,,
skru op 5 nu,volumeUp,da,,5,,
i need you to tell me my favorites,listFavorites,en,,,,
få det til at stoppe med det samme,stop,da,,,,
can you please ungroup,leaveSpeaker,en,,,,
just give it a rest,pause,en,,,,
kan du gøre det højere,volumeUp,da,,,,
quickly turn on the audio,unmute,en,,,,
just end mute,unmute,en,,,,
quickly separate the speaker,leaveSpeaker,en,,,,
quickly don't do it,cancel,en,,,,
show my presets now,listFavorites,en,,,,
now go ahead and pause the music,pause,en,,,,
split fra gruppen,leaveSpeaker,da,,,,
please play something,playDefault,en,,,,
abort that right away,cancel,en,,,,
increase the volume,volumeUp,en,,,,
turn on the audio real quick,unmute,en,,,,
real quick go ahead and stop,stop,en,,,,
med det samme vær så venlig at fortsætte musikken,resume,da,,,,
right now turn it down by 30,volumeDown,en,,30,,
med det samme pause,pause,da,,,,
med det samme tag tråden op igen,resume,da,,,,
pause det,pause,da,,,,
quickly yes thanks,confirm,en,,,,
jeg vil gerne have at du tilslutte køkkenet,joinSpeaker,da,,,,
sænk lydstyrken med tredive nu,volumeDown,da,,30,,
ville du venligst spille favorit otte,playFavoriteByNumber,da,,,8,
sæt afspilningen på pause med det samme,pause,da,,,,
could you turn it up,volumeUp,en,,,,
lige sæt en alarm til klokken syv,unknown,da,,,,
now what stations are saved,listFavorites,en,,,,
right away volume down fifteen,volumeDown,en,,15,,
cancel it,cancel,en,,,,
lad os spille et spil,unknown,da,,,,
now start something,playDefault,en,,,,
just read my favorites,listFavorites,en,,,,
læs hele listen op,listFavorites,da,,,,
sænk lydstyrken med 20,volumeDown,da,,20,,
real quick mute the audio,mute,en,,,,
kan du venligst tænde lyden igen,unmute,da,,,,
hurtigt sænk lydstyrken med fem,volumeDown,da,,5,,
spil favorit 3 tak,playFavoriteByNumber,da,,,3,
ikke denne gang nu,cancel,da,,,,
i'd like you to unpause,resume,en,,,,
could you stop the music,stop,en,,,,
lavere med 5,volumeDown,da,,5,,
do that,confirm,en,,,,
vil du venligst slukke for lyden,mute,da,,,,
unsync this real quick,leaveSpeaker,en,,,,
quickly unmute the audio,unmute,en,,,,
please turn it down,volumeDown,en,,,,
nu hvad har jeg på listen,listFavorites,da,,,,
naturligvis,confirm,da,,,,
would you put the volume at 65,setVolume,en,65,,,
nu afspil noget,playDefault,da,,,,
i would like you to turn the sound back on,unmute,en,,,,
spil favorit otte,playFavoriteByNumber,da,,,8,
volume up now,volumeUp,en,,,,
end the music,stop,en,,,,
join the bathroom,joinSpeaker,en,,,,
resume right now,resume,en,,,,
ville du venligst gøre det lavere,volumeDown,da,,,,
nu sluk varmen,unknown,da,,,,
nu adskil dig,leaveSpeaker,da,,,,
right now turn off the audio,stop,en,,,,
just volume down ten,volumeDown,en,,10,,
jeg vil gerne have at du sætte lydstyrken til 5,setVolume,da,5,,,
i would like you to change the volume to 60,setVolume,en,60,,,
could you put on a song,playDefault,en,,,,
could you please set volume to 45,setVolume,en,45,,,
would you please play with the hallway,joinSpeaker,en,,,,
put on music,playDefault,en,,,,
i want you to play with the bedroom,joinSpeaker,en,,,,
now wait a moment,pause,en,,,,
favorit 2,playFavoriteByNumber,da,,,2,
kan du venligst ændre lydstyrken til 80,setVolume,da,80,,,
vil du ændre lydstyrken til femten,setVolume,da,15,,,
match terrassen,joinSpeaker,da,,,,
lavere med det samme,volumeDown,da,,,,
vil du hæve lydstyrken,volumeUp,da,,,,
that's correct,confirm,en,,,,
louder by ten right away,volumeUp,en,,10,,
hurtigt spil for dig selv,leaveSpeaker,da,,,,
lige start afspilningen,playDefault,da,,,,
ville du venligst adskille højttaleren,leaveSpeaker,da,,,,
right now sing a song,unknown,en,,,,
nu fortæl en historie,unknown,da,,,,
lige afbryd handlingen,cancel,da,,,,
vær venlig at ændre lydstyrken til 75,setVolume,da,75,,,
go ahead and end the music now,stop,en,,,,
kan du venligst sænke lydstyrken,volumeDown,da,,,,
bare vis mig favoritlisten,listFavorites,da,,,,
med det samme hvilke favoritter har jeg,listFavorites,da,,,,
kan du afspille favorit nummer otte,playFavoriteByNumber,da,,,8,
merge with the patio,joinSpeaker,en,,,,
right now disconnect from the speakers,leaveSpeaker,en,,,,
ophæv mute hurtigt,unmute,da,,,,
let's hear Genstart,playNamed,en,,,,Genstart
turn it down by ten,volumeDown,en,,10,,
can you keep playing,resume,en,,,,
incorrect now,cancel,en,,,,
start something real quick,playDefault,en,,,,
jeg vil bede dig om at sætte Jazz FM på,playNamed,da,,,,
actually no now,cancel,en,,,,
please play Bob Dylan,playNamed,en,,,,Bob Dylan
now that is correct,confirm,en,,,,
now play anything,playDefault,en,,,,
skip that now,cancel,en,,,,
adskil højttaleren,leaveSpeaker,da,,,,
just turn it down,volumeDown,en,,,,
må jeg bede dig om at stoppe,stop,da,,,,
that's wrong,cancel,en,,,,
i want you to freeze the music,pause,en,,,,
bare stop gruppering,leaveSpeaker,da,,,,
vil du venligst sætte på pause,pause,da,,,,
lige start noget,playDefault,da,,,,
jeg vil bede dig om at sætte classical på,playNamed,da,,,,
right away that's wrong,cancel,en,,,,
volume down 5 now,volumeDown,en,,5,,
må jeg bede dig om at skrue op,volumeUp,da,,,,
right away louder by twenty,volumeUp,en,,20,,
sæt study music på,playNamed,da,,,,study music
pause the track right now,pause,en,,,,
can you join the bedroom,joinSpeaker,en,,,,
quickly go ahead and freeze the music,pause,en,,,,
i need you to play P8 Jazz,playNamed,en,,,,P8 Jazz
korrekt,confirm,da,,,,
could you please set volume to 1,setVolume,en,1,,,
i need you to put on a song,playDefault,en,,,,
turn off the speaker right now,stop,en,,,,
right now what's in my favorites,listFavorites,en,,,,
venligst spil kun her,leaveSpeaker,da,,,,
i'd like you to play favorite two,playFavoriteByNumber,en,,,2,
raise the volume by 15 now,volumeUp,en,,15,,
med det samme glem det,cancel,da,,,,
hvad står der på min favoritliste med det samme,listFavorites,da,,,,
vil du ophæve dæmpningen,unmute,da,,,,
må jeg bede dig om at ændre lydstyrken til femten,setVolume,da,15,,,
vær venlig at indstille lydstyrken til tyve,setVolume,da,20,,,
could you kindly put the volume at zero,setVolume,en,0,,,
jeg vil bede dig om at spille favorit fire,playFavoriteByNumber,da,,,4,
just go ahead and mute,mute,en,,,,
gør lyden højere,volumeUp,da,,,,
vær så venlig at ændre lydstyrken til fem,setVolume,da,5,,,
nu hvordan siger man tak på spansk,unknown,da,,,,
det passer,confirm,da,,,,
sæt lidt musik på hurtigt,playDefault,da,,,,
turn off the heating now,unknown,en,,,,
kunne du forbinde med haven,joinSpeaker,da,,,,
bare ophæv lydløs,unmute,da,,,,
ville du spille The Beatles,playNamed,da,,,,
i'd like you to pause,pause,en,,,,
now more music,resume,en,,,,
venligst adskil fra gruppen,leaveSpeaker,da,,,,
quieter by 5 real quick,volumeDown,en,,5,,
start the Volbeat,playNamed,en,,,,Volbeat
quickly list the favorites,listFavorites,en,,,,
ville du fortsætte,resume,da,,,,
skru ned med femten med det samme,volumeDown,da,,15,,
now tell me my favorites,listFavorites,en,,,,
can you please change the volume to five,setVolume,en,5,,,
play my favorite 5,playFavoriteByNumber,en,,,5,
vær venlig at sætte musik på,playDefault,da,,,,
vil du venligst læse mine favoritter op,listFavorites,da,,,,
venligst giv mig noget musik,playDefault,da,,,,
kunne du sætte lydstyrken til 100,setVolume,da,100,,,
would you please put on some music,playDefault,en,,,,
vær så venlig at sætte musik på,playDefault,da,,,,
not this time,cancel,en,,,,
det er nok,stop,da,,,,
right away i would like you to ungroup,leaveSpeaker,en,,,,
nu sluk for lyden,mute,da,,,,
bare list favoritter,listFavorites,da,,,,
venligst lavere med tredive,volumeDown,da,,30,,
kan du venligst spille Pop FM,playNamed,da,,,,
right away increase volume by 25,volumeUp,en,,25,,
cancel real quick,cancel,en,,,,
right away turn it up by twenty,volumeUp,en,,20,,
hæv lydstyrken med 20,volumeUp,da,,20,,
now list the favorites,listFavorites,en,,,,
play preset five,playFavoriteByNumber,en,,,5,
music please,playDefault,en,,,,
jeg vil bede dig om at sætte lydstyrken til tredive,setVolume,da,30,,,
nu skru op med 30,volumeUp,da,,30,,
real quick turn it up,volumeUp,en,,,,
end mute,unmute,en,,,,
hæv lydstyrken,volumeUp,da,,,,
nu vær så venlig at mute,mute,da,,,,
nu afbryd det,cancel,da,,,,
ville du venligst ophæve grupperingen,leaveSpeaker,da,,,,
okay sure,confirm,en,,,,
just halt playback,pause,en,,,,
kill the audio now,mute,en,,,,
jeg vil bede dig om at indstille lydstyrken til 85,setVolume,da,85,,,
go ahead and pause,pause,en,,,,
right away abort that,cancel,en,,,,
tilbage til lyd med det samme,unmute,da,,,,
skru ned 15 hurtigt,volumeDown,da,,15,,
nu hæv lydstyrken med fem,volumeUp,da,,5,,
now carry on,resume,en,,,,
ville du venligst sætte klassisk musik på,playNamed,da,,,,
korrekt med det samme,confirm,da,,,,
hurtigt sluk for det,stop,da,,,,
definitely right away,confirm,en,,,,
play favorite six,playFavoriteByNumber,en,,,6,
jeg har skiftet mening,cancel,da,,,,
må jeg bede dig om at afspille Lukas Graham,playNamed,da,,,,
real quick less volume,volumeDown,en,,,,
just play something,playDefault,en,,,,
vær så venlig at skrue ned med det samme,volumeDown,da,,,,
just cut audio,mute,en,,,,
må jeg bede dig om at afslutte musikken,stop,da,,,,
give me the workout mix,playNamed,en,,,,workout mix
nu slå på lydløs,mute,da,,,,
volume five,setVolume,en,5,,,
end mute right away,unmute,en,,,,
can you play number two,playFavoriteByNumber,en,,,2,
right away show favorites,listFavorites,en,,,,
real quick what favorites do i have,listFavorites,en,,,,
hæv lydstyrken med 10 hurtigt,volumeUp,da,,10,,
quickly fire up some music,playDefault,en,,,,
play what i was listening to real quick,playDefault,en,,,,
right away carry on,resume,en,,,,
carry on playing right now,resume,en,,,,
ville du venligst forbinde med terrassen,joinSpeaker,da,,,,
kunne du tænde lyden igen,unmute,da,,,,
nu fortryd det,cancel,da,,,,
right now unlink,leaveSpeaker,en,,,,
hæv lydstyrken med 25 med det samme,volumeUp,da,,25,,
lige fortsæt hvor du slap,resume,da,,,,
lige rigtigt,confirm,da,,,,
nu frakobl denne højttaler,leaveSpeaker,da,,,,
i would like you to play Lukas Graham,playNamed,en,,,,Lukas Graham
vil du sætte lydstyrken til 85,setVolume,da,85,,,
agreed now,confirm,en,,,,
quickly i'd like some music,playDefault,en,,,,
afspil favorit nummer tre,playFavoriteByNumber,da,,,3,
afbryd musikken nu,pause,da,,,,
just what favourites do i have,listFavorites,en,,,,
right away resume,resume,en,,,,
just stop it,stop,en,,,,
kunne du holde pause,pause,da,,,,
match soveværelset,joinSpeaker,da,,,,
